distance_from_route_m,deviation_duration_sec,heading_difference_deg,off_route_distance_m,returned_to_route,stop_duration_sec,current_speed_kmh,speed_limit_kmh,overspeed_duration_sec,location_context
8.33,5.51,12.58,23.62,0,0.0,8.83,30,0,bus_stop
2.83,9.34,16.74,20.69,0,0.0,25.36,35,0,school
7.96,17.4,8.87,2.74,0,760.11,0.48,20,0,depot
11.83,16.43,4.05,10.99,0,0.0,16.6,30,0,bus_stop
10.06,8.33,3.68,29.21,0,0.0,7.15,30,0,traffic_light
6.64,4.04,2.83,10.17,0,232.45,0.07,30,0,bus_stop
15.22,11.74,9.22,8.01,0,0.0,13.69,35,0,bus_stop
18.96,3.3,16.22,16.06,0,0.0,32.42,50,0,traffic_light
3.97,3.07,11.76,26.24,0,0.0,21.52,30,0,unknown
6.58,8.68,16.84,9.62,0,7.49,0.82,50,0,unknown
0.1,13.66,8.42,15.01,0,0.0,9.36,30,0,traffic_light
4.36,17.38,14.13,29.86,0,0.0,26.23,30,0,school
14.22,15.04,9.3,5.83,0,214.92,0.35,35,0,bus_stop
29.76,56.87,23.68,280.93,1,0.0,17.78,20,0,traffic_light
4.76,13.0,4.7,6.44,0,0.0,7.39,50,0,bus_stop
0.57,0.82,15.74,6.53,0,0.0,10.1,20,0,bus_stop
10.24,3.41,10.08,22.0,0,13.11,0.75,30,0,unknown
4.43,17.62,15.17,16.17,0,0.0,12.05,30,0,unknown
0.63,2.69,16.74,15.22,0,404.8,0.33,50,0,school
5.13,3.39,16.78,3.94,0,0.0,17.11,20,0,unknown
8.09,6.63,5.2,11.25,0,0.0,18.48,30,0,bus_stop
0.02,5.44,15.22,27.48,0,0.0,7.61,35,0,traffic_light
2.3,1.65,10.42,28.19,0,44.92,0.76,20,0,unknown
0.91,11.25,5.59,21.72,0,0.0,34.14,35,0,bus_stop
0.68,4.67,5.46,10.29,0,0.0,8.69,50,0,traffic_light
0.88,9.77,3.87,13.87,0,0.0,39.39,45,0,bus_stop
6.93,13.44,16.64,26.74,0,0.0,17.82,40,0,unknown
6.91,10.46,16.35,8.83,0,0.0,42.04,40,3.58,school
0.99,5.99,1.81,10.97,0,22.65,0.3,40,0,traffic_light
1.37,12.25,8.79,13.57,0,24.73,1.04,45,0,unknown
4.5,4.87,17.85,14.16,0,0.0,32.68,45,0,unknown
12.89,7.56,15.91,3.51,0,0.0,10.82,30,0,school
10.73,3.04,3.94,13.75,0,0.0,19.52,45,0,depot
1.8,3.93,2.3,24.35,0,0.0,17.85,35,0,depot
0.97,17.76,8.97,27.09,0,0.0,26.81,30,0,traffic_light
2.44,12.62,2.93,23.41,0,0.0,29.12,35,0,school
13.99,15.49,1.21,3.87,0,0.0,25.61,40,0,traffic_light
8.95,17.99,5.76,13.25,0,33.94,0.97,45,0,traffic_light
7.05,0.47,1.5,10.47,0,0.0,18.87,40,0,traffic_light
9.21,10.22,11.36,1.91,0,0.0,10.65,45,0,school
0.71,2.22,0.72,25.23,0,0.0,22.64,50,0,bus_stop
0.86,0.93,6.96,5.54,0,0.0,39.83,50,0,bus_stop
4.22,2.83,3.45,26.53,0,125.46,0.22,35,0,depot
11.82,0.28,4.52,13.34,0,50.62,1.1,45,0,traffic_light
13.09,2.57,10.56,6.28,0,0.0,40.09,45,0,depot
2.32,17.16,8.81,11.01,0,52.67,0.33,20,0,bus_stop
3.37,7.9,0.52,13.73,0,0.0,9.12,40,0,school
5.97,16.55,13.59,3.91,0,187.11,0.72,20,0,depot
18.73,0.48,8.43,9.75,0,0.0,9.96,35,0,traffic_light
3.73,13.05,8.43,9.9,0,0.0,13.29,35,0,bus_stop
0.28,8.73,9.31,13.24,0,0.0,21.42,30,0,traffic_light
2.04,17.7,3.53,24.91,0,37.64,0.59,45,0,traffic_light
1.7,4.67,3.04,14.26,0,40.33,1.05,45,0,unknown
9.22,1.77,0.16,20.31,0,0.0,28.03,30,0,bus_stop
4.88,9.26,16.43,0.47,0,0.0,17.99,35,0,bus_stop
21.67,0.75,0.13,22.34,0,0.0,13.6,50,0,bus_stop
2.45,2.24,17.46,4.44,0,5.86,0.6,45,0,traffic_light
1.93,13.83,1.09,17.56,0,48.32,0.88,35,0,traffic_light
0.26,1.71,7.57,14.0,0,0.0,16.87,40,0,school
0.7,11.83,4.86,2.14,0,0.0,8.5,45,0,traffic_light
0.72,2.03,6.54,19.94,0,0.0,24.97,30,0,unknown
3.66,13.7,4.04,19.21,0,0.0,34.96,50,0,bus_stop
12.15,16.03,8.5,14.51,0,0.0,10.27,30,0,unknown
2.87,4.53,15.43,13.61,0,10.89,0.2,30,0,traffic_light
3.3,8.0,3.62,23.86,0,489.08,0.29,35,0,depot
8.55,9.93,3.75,7.07,0,0.0,15.47,20,0,unknown
35,4.73,0.77,2.84,0,42.54,0.78,40,0,bus_stop
12.4,10.82,14.27,1.47,0,0.0,21.02,20,2.6,traffic_light
9.28,13.07,11.22,15.27,0,0.0,49.01,50,0,traffic_light
3.96,17.53,1.24,8.31,0,0.0,14.51,30,0,traffic_light
6.79,0.89,10.92,29.02,0,0.0,43.56,45,0,unknown
11.74,5.45,13.12,21.19,0,0.0,22.32,30,0,traffic_light
19.78,15.67,8.53,28.76,0,216.2,1.06,40,0,depot
0.91,1.85,17.84,11.76,0,15.13,1.1,30,0,unknown
6.42,13.35,6.85,16.08,0,0.0,22.06,20,0.05,school
5.18,8.94,5.81,15.53,0,138.32,0.89,30,0,school
13.37,5.31,13.94,25.45,0,17.45,1.08,45,0,unknown
11.25,12.1,6.17,21.91,0,0.0,26.07,35,0,traffic_light
21.07,1.89,0.45,28.68,0,0.0,50.65,50,3.27,traffic_light
0.86,5.94,6.57,12.26,0,0.0,26.11,40,0,unknown
2.09,13.6,0.63,12.23,0,0.0,29.8,40,0,traffic_light
19.31,5.46,13.56,8.98,0,0.0,14.99,35,0,depot
1.49,13.03,11.37,19.85,0,769.58,0.07,45,0,school
3.54,11.08,16.83,13.97,0,14.81,0.87,30,0,unknown
3.1,2.22,0.69,26.74,0,14.24,0.26,20,0,traffic_light
6.08,10.23,17.77,19.27,0,0.0,16.46,35,0,unknown
1.7,15.2,7.87,16.42,0,0.0,32.43,45,0,unknown
4.97,16.12,2.06,1.74,0,224.29,0.56,40,0,depot
7.73,2.42,12.23,18.76,0,43.06,0.04,35,0,unknown
11.24,15.39,12.31,2.45,0,0.0,16.41,35,0,bus_stop
2.7,9.04,7.75,1.82,0,20.75,0.32,45,0,traffic_light
1.22,9.32,12.0,6.53,0,0.0,36.66,45,0,school
4.9,1.96,2.45,8.52,0,0.0,8.4,35,0,school
4.34,12.88,3.36,24.22,0,0.0,19.44,20,0,school
1.86,9.91,17.23,1.54,0,0.0,9.86,45,0,school
5.11,1.18,12.02,15.28,0,0.0,14.8,30,0,bus_stop
10.78,12.75,12.53,26.08,0,0.0,27.4,35,0,traffic_light
4.81,11.63,4.9,21.62,0,0.0,8.07,20,0,depot
3.39,10.07,14.62,9.3,0,0.0,17.97,35,0,unknown
3.76,2.37,6.6,8.82,0,84.47,1.03,35,0,bus_stop
2.96,1.79,0.69,26.89,0,54.99,0.88,40,0,traffic_light
0.58,3.7,11.43,29.55,0,0.0,9.48,20,0,unknown
20.79,12.41,13.03,22.08,0,0.0,30.26,45,0,traffic_light
1.5,5.19,13.84,12.43,0,0.0,30.41,35,0,bus_stop
82.34,30.18,31.57,3.49,0,26.98,0.42,20,0,unknown
11.27,16.86,4.86,1.24,0,156.74,0.47,50,0,depot
5.61,14.43,12.8,9.7,0,19.12,0.42,30,0,traffic_light
2.08,14.22,4.05,6.34,0,0.0,17.09,35,0,bus_stop
0.62,0.45,15.11,14.71,0,0.0,28.2,35,0,traffic_light
4.22,12.86,11.8,10.34,0,0.0,17.69,45,0,traffic_light
7.75,14.89,12.79,22.34,0,0.0,26.62,45,0,traffic_light
1.06,0.95,2.57,20.24,0,0.0,7.28,40,0,bus_stop
1.72,13.06,4.93,14.06,0,0.0,9.43,35,0,traffic_light
6.2,10.52,13.7,14.85,0,16.47,0.34,45,0,unknown
1.0,12.18,1.0,24.16,0,0.0,9.72,20,0,school
8.87,11.14,13.22,0.83,0,0.0,27.76,50,0,school
0.0,14.09,12.63,21.92,0,0.0,7.85,40,0,traffic_light
0.82,13.7,14.39,24.9,0,12.76,1.01,40,0,unknown
1.35,3.67,10.17,7.96,0,0.0,25.1,45,0,school
0.17,14.86,8.72,16.67,0,0.0,15.33,35,0,unknown
2.39,11.25,15.21,8.75,0,68.35,0.83,40,0,school
0.31,1.44,14.44,27.18,0,0.0,39.98,40,0,traffic_light
2.55,12.02,11.5,1.92,0,0.0,17.46,30,0,school
3.84,13.61,16.55,11.37,0,0.0,19.85,40,0,traffic_light
21.08,12.21,16.9,18.12,0,0.0,14.44,30,0,school
4.6,0.6,10.2,13.37,0,0.0,32.01,40,0,unknown
6.2,12.19,13.36,15.84,0,120.98,0.43,45,0,school
77.51,36.33,55.42,239.01,1,0.0,23.69,35,0,traffic_light
3.14,12.71,17.82,11.52,0,0.0,31.05,30,1.5,bus_stop
4.2,0.12,12.2,20.92,0,0.0,20.24,20,2.33,traffic_light
10.44,14.76,1.09,29.31,0,418.01,0.91,35,0,school
11.74,4.87,3.82,13.97,0,0.0,19.72,20,0,unknown
1.24,3.37,0.07,5.91,0,19.05,0.57,45,0,traffic_light
14.73,13.52,14.78,20.84,0,0.0,9.29,50,0,bus_stop
1.31,0.51,9.35,27.43,0,0.0,29.81,35,0,unknown
75.26,74.0,23.44,19.41,1,25.78,0.94,20,0,traffic_light
4.83,17.02,6.5,3.55,0,0.0,10.64,20,0,traffic_light
2.83,15.66,4.62,22.29,0,0.0,37.8,45,0,traffic_light
7.68,10.1,14.6,0.52,0,0.0,27.27,35,0,traffic_light
34.51,5.07,2.79,7.97,0,0.0,9.21,20,0,bus_stop
1.43,6.08,6.14,16.48,0,0.0,10.61,50,0,unknown
5.01,8.52,17.91,2.6,0,0.0,44.45,50,0,depot
2.98,15.71,0.0,29.32,0,0.0,7.06,20,0,unknown
0.22,11.39,3.91,24.93,0,47.1,0.05,30,0,traffic_light
3.27,14.49,13.41,28.32,0,144.5,0.16,50,0,bus_stop
7.65,9.99,6.84,14.15,0,0.0,14.84,40,0,traffic_light
5.53,5.78,1.61,25.79,0,0.0,8.0,50,0,unknown
5.14,15.82,5.6,5.78,0,0.0,11.62,40,0,traffic_light
10.12,2.51,3.07,18.53,0,32.96,1.07,35,0,traffic_light
0.57,10.85,7.15,4.4,0,0.0,15.72,50,0,school
1.05,6.01,4.48,4.09,0,0.0,29.66,30,0,depot
1.9,6.01,13.43,20.87,0,0.0,10.06,40,0,bus_stop
3.88,6.46,0.78,18.86,0,0.0,13.5,30,0,school
13.46,0.71,4.24,3.18,0,0.0,8.02,20,0,bus_stop
3.87,11.2,9.24,26.58,0,110.36,0.43,35,0,bus_stop
5.2,10.91,3.98,25.86,0,0.0,20.01,20,0.9,bus_stop
9.87,15.18,1.0,23.38,0,0.0,26.0,45,0,bus_stop
31.1,15.47,11.12,26.88,0,135.18,1.03,35,0,school
1.11,9.98,0.48,20.02,0,196.41,0.58,20,0,depot
12.9,4.08,9.82,27.22,0,0.0,16.28,20,0,traffic_light
22.32,7.39,14.3,20.44,0,50.84,0.39,50,0,unknown
9.86,10.4,5.81,10.54,0,18.23,0.98,40,0,unknown
14.47,10.69,12.53,9.75,0,0.0,39.82,45,0,traffic_light
2.3,8.07,6.25,0.58,0,13.95,0.11,45,0,traffic_light
0.5,7.98,5.28,11.05,0,0.0,8.27,30,0,school
1.96,9.03,0.4,21.48,0,0.0,13.3,20,0,traffic_light
0.85,8.65,12.28,21.16,0,0.0,29.61,30,0,school
3.68,10.16,3.51,10.3,0,49.66,0.71,40,0,traffic_light
4.12,5.18,8.07,5.68,0,0.0,11.72,30,0,bus_stop
93.97,76.53,42.61,664.31,0,0.0,31.25,35,0,school
1.39,13.68,8.67,26.58,0,0.0,34.49,50,0,traffic_light
10.58,16.94,14.44,11.64,0,76.88,0.92,30,0,unknown
11.5,10.53,17.91,24.07,0,0.0,30.98,35,0,traffic_light
10.83,2.1,9.45,11.02,0,0.0,17.45,40,0,depot
6.98,14.82,7.46,19.01,0,0.0,29.9,40,0,school
9.14,14.72,0.6,8.97,0,0.0,37.49,40,0,traffic_light
3.28,10.89,7.45,8.27,0,0.0,18.06,35,0,unknown
1.1,6.16,4.93,17.77,0,0.0,45.86,45,1.22,unknown
1.58,2.64,0.52,20.73,0,107.19,0.63,30,0,bus_stop
12.4,0.38,5.33,21.06,0,0.0,32.35,30,0.85,school
1.1,8.0,0.28,13.48,0,64.84,1.02,20,0,unknown
3.3,14.43,3.0,19.89,0,0.0,19.06,20,0,unknown
23.55,2.93,0.01,14.94,0,0.0,38.19,50,0,unknown
85.1,50.06,26.25,533.17,0,0.0,38.34,45,0,traffic_light
1.16,6.18,7.24,27.64,0,291.02,0.38,20,0,school
11.11,14.06,9.51,11.62,0,0.0,10.47,20,0,depot
2.17,12.85,3.81,28.54,0,0.0,17.49,20,0,bus_stop
13.78,13.31,2.78,1.09,0,0.0,15.19,30,0,unknown
19.16,3.98,6.5,4.49,0,0.0,29.07,30,0,unknown
6.03,6.02,8.22,18.05,0,57.08,0.42,45,0,traffic_light
22.26,7.92,12.73,4.93,0,0.0,16.45,20,0,traffic_light
4.27,15.32,15.05,29.34,0,0.0,13.94,35,0,bus_stop
3.19,4.44,14.08,10.6,0,49.45,0.21,50,0,bus_stop
12.94,16.1,15.63,17.88,0,0.0,49.63,50,0,school
1.84,15.07,1.78,1.64,0,0.0,7.94,35,0,school
3.64,14.69,16.79,6.6,0,0.0,24.03,50,0,school
54.48,30.3,51.01,145.23,1,0.0,17.25,20,0,traffic_light
4.55,11.13,16.68,17.03,0,0.0,18.18,40,0,unknown
24.3,6.52,13.34,7.84,0,0.0,29.66,35,0,unknown
2.18,1.19,9.72,3.59,0,50.2,0.54,50,0,bus_stop
5.99,9.06,1.67,25.47,0,243.27,0.36,45,0,bus_stop
11.75,3.35,9.89,12.71,0,241.18,0.34,20,0,bus_stop
1.8,7.22,16.47,8.79,0,24.13,1.1,30,0,traffic_light
11.76,12.5,10.31,6.96,0,12.22,0.97,30,0,traffic_light
10.67,1.27,15.85,21.9,0,100.13,0.67,45,0,school
4.42,7.92,2.71,10.16,0,0.0,15.55,40,0,unknown
2.23,3.47,3.37,3.32,0,0.0,10.32,30,0,bus_stop
2.47,3.48,3.4,29.41,0,0.0,8.84,35,0,school
18.9,5.53,5.95,18.36,0,0.0,21.86,40,0,traffic_light
3.74,13.8,1.4,23.53,0,44.95,0.04,50,0,traffic_light
15.12,1.73,10.42,15.61,0,51.21,0.74,40,0,unknown
5.71,4.89,15.89,20.44,0,0.0,20.41,20,1.84,traffic_light
15.78,7.21,2.18,27.24,0,0.0,16.76,35,0,bus_stop
1.59,7.62,6.68,18.72,0,0.0,27.42,35,0,school
10.64,5.7,11.64,25.9,0,0.0,20.59,50,0,traffic_light
9.85,8.01,11.16,6.28,0,0.0,41.33,50,0,depot
0.59,14.38,8.85,28.86,0,225.3,0.13,45,0,bus_stop
80.84,70.09,59.6,10.73,1,105.95,0.55,35,0,bus_stop
10.45,12.69,8.4,10.65,0,48.82,1.11,30,0,traffic_light
7.47,13.95,3.37,29.29,0,0.0,28.47,35,0,bus_stop
4.68,7.65,14.4,22.77,0,44.51,0.51,35,0,traffic_light
5.5,1.24,11.63,6.96,0,0.0,12.58,20,0,traffic_light
1.84,14.26,1.68,23.97,0,25.88,0.57,50,0,traffic_light
0.21,13.58,0.44,17.63,0,534.02,0.21,45,0,depot
1.84,4.03,17.91,6.56,0,233.36,0.64,45,0,bus_stop
1.2,14.33,1.23,16.99,0,0.0,41.1,45,0,traffic_light
24.58,0.94,5.22,4.76,0,0.0,32.1,40,0,traffic_light
1.2,6.14,16.01,24.5,0,0.0,16.61,30,0,depot
14.41,6.02,14.09,3.27,0,0.0,19.93,40,0,bus_stop
8.54,16.13,1.77,12.42,0,0.0,46.6,50,0,unknown
9.89,15.25,2.84,15.62,0,0.0,9.25,30,0,unknown
2.42,7.48,3.48,18.68,0,30.93,0.13,35,0,traffic_light
0.9,2.56,1.79,18.01,0,0.0,30.14,35,0,traffic_light
32.95,17.13,12.66,25.2,0,0.0,17.15,20,0,bus_stop
12.76,17.63,13.7,7.98,0,0.0,43.19,45,0,bus_stop
1.94,13.56,6.83,16.03,0,467.27,0.6,50,0,school
93.11,42.8,21.87,3.77,1,52.39,0.32,30,0,bus_stop
3.16,8.3,15.29,18.14,0,0.0,9.04,20,0,unknown
0.75,7.53,17.0,3.62,0,0.0,7.1,20,0,unknown
17.06,9.72,14.74,26.72,0,0.0,10.74,20,0,school
1.67,3.37,11.45,17.01,0,0.0,10.77,35,0,school
22.73,1.21,11.65,20.29,0,0.0,17.2,35,0,traffic_light
1.77,2.05,16.28,19.76,0,0.0,18.74,30,0,traffic_light
1.84,11.09,8.92,4.21,0,10.11,0.45,35,0,traffic_light
31.0,28.13,22.69,3.91,1,35.83,0.5,30,0,traffic_light
1.46,0.01,6.37,17.33,0,57.92,0.8,35,0,unknown
87.4,58.6,61.61,3.83,0,7.5,0.24,30,0,traffic_light
0.34,2.95,6.07,10.7,0,0.0,7.48,20,0,school
3.9,6.21,15.38,9.0,0,29.64,0.29,40,0,traffic_light
2.42,3.19,6.35,21.71,0,0.0,20.88,30,0,depot
1.28,12.25,12.86,8.19,0,38.78,0.27,20,0,unknown
7.15,7.97,1.23,1.62,0,0.0,32.43,35,0,bus_stop
6.86,14.86,11.44,16.2,0,0.0,21.99,40,0,school
3.03,16.9,3.73,13.3,0,70.01,1.05,50,0,traffic_light
2.09,12.41,9.82,7.32,0,0.0,25.67,50,0,school
0.22,1.88,6.59,9.16,0,39.6,0.35,50,0,unknown
36.59,21.7,53.66,236.13,1,0.0,39.17,50,0,traffic_light
93.31,29.69,49.21,4.86,1,619.37,0.59,50,0,depot
2.67,6.31,2.49,0.97,0,0.0,31.57,30,3.31,unknown
3.52,2.66,2.6,2.45,0,8.06,1.01,30,0,unknown
21.37,16.48,13.17,11.0,0,0.0,22.51,30,0,traffic_light
1.66,4.63,5.23,7.33,0,0.0,8.67,30,0,traffic_light
1.05,15.38,11.94,24.5,0,0.0,26.18,45,0,traffic_light
0.69,7.11,2.84,26.72,0,0.0,37.85,40,0,bus_stop
7.3,4.5,15.36,19.18,0,530.24,0.16,30,0,school
14.1,16.76,8.73,29.52,0,144.46,0.72,45,0,bus_stop
5.37,10.63,15.67,10.81,0,0.0,11.03,50,0,depot
0.54,17.02,0.08,13.76,0,0.0,33.51,45,0,school
2.04,10.27,16.23,21.57,0,29.27,0.57,20,0,unknown
3.88,0.02,16.49,9.83,0,0.0,17.4,20,0,bus_stop
8.61,1.95,7.57,15.72,0,47.36,1.12,50,0,unknown
12.43,16.95,3.76,21.71,0,0.0,25.65,30,0,school
2.81,8.64,6.68,27.67,0,0.0,20.17,35,0,unknown
1.41,9.59,10.99,2.25,0,14.36,0.04,45,0,unknown
0.48,9.94,12.86,22.59,0,0.0,23.62,30,0,traffic_light
5.94,3.4,17.96,10.8,0,0.0,12.37,50,0,traffic_light
2.78,3.08,11.91,15.63,0,44.89,0.51,35,0,traffic_light
6.12,11.86,7.66,4.07,0,0.0,29.13,35,0,traffic_light
8.48,15.02,13.31,16.18,0,0.0,19.66,20,0,traffic_light
4.62,12.63,16.72,26.33,0,67.67,1.05,20,0,bus_stop
23.82,4.81,7.92,28.25,0,155.87,0.31,45,0,bus_stop
29.02,14.27,7.43,29.69,0,19.97,0.52,20,0,traffic_light
2.96,10.86,11.34,26.9,0,31.51,0.37,30,0,traffic_light
8.2,2.62,2.74,19.78,0,0.0,49.51,50,0,traffic_light
1.5,4.58,15.96,5.35,0,52.66,0.34,45,0,bus_stop
1.68,12.53,7.03,24.4,0,644.1,0.92,45,0,school
82.48,26.08,64.62,120.94,0,0.0,16.7,30,0,unknown
6.62,8.36,16.41,12.35,0,0.0,20.92,35,0,school
6.67,15.47,16.48,5.36,0,0.0,17.05,50,0,unknown
22.82,2.71,5.51,13.94,0,0.0,8.19,30,0,bus_stop
3.44,5.74,5.93,9.55,0,0.0,12.95,20,0,unknown
18.48,13.68,12.57,20.61,0,0.0,26.43,45,0,bus_stop
15.65,11.65,8.1,16.31,0,49.54,0.43,50,0,traffic_light
0.8,5.35,6.26,17.55,0,11.13,0.02,20,0,unknown
14.85,13.63,5.13,22.07,0,0.0,26.65,30,0,bus_stop
0.57,12.32,6.87,9.24,0,0.0,16.07,40,0,bus_stop
0.18,5.73,9.01,3.44,0,0.0,13.71,35,0,school
15.05,2.63,5.63,19.9,0,85.8,0.0,20,0,bus_stop
94.48,45.37,43.1,374.31,1,0.0,29.7,50,0,unknown
84.25,85.26,25.66,5.42,0,17.53,0.23,50,0,unknown
0.55,17.72,11.82,4.24,0,0.0,28.24,30,0,traffic_light
3.23,5.1,6.85,25.29,0,41.69,1.07,30,0,traffic_light
1.13,12.98,0.97,12.99,0,0.0,9.61,30,0,bus_stop
8.98,14.79,10.73,9.09,0,0.0,24.52,50,0,unknown
5.7,11.81,14.78,7.05,0,73.87,0.52,20,0,bus_stop
15.15,8.41,9.34,1.85,0,0.0,12.62,35,0,traffic_light
2.42,5.19,5.1,18.09,0,0.0,31.35,40,0,traffic_light
0.51,11.75,0.75,9.95,0,0.0,37.12,40,0,school
11.29,16.14,0.64,8.32,0,0.0,13.62,45,0,depot
0.79,1.15,11.49,29.7,0,0.0,10.14,45,0,traffic_light
1.23,2.95,11.97,22.07,0,0.0,28.48,45,0,traffic_light
4.31,1.83,10.58,25.72,0,225.97,0.64,35,0,bus_stop
1.53,15.18,7.43,22.77,0,0.0,26.15,50,0,unknown
6.87,8.61,5.14,28.09,0,181.26,0.5,35,0,school
2.63,15.53,12.11,12.83,0,0.0,17.91,30,0,unknown
1.24,16.93,15.98,23.36,0,8.49,0.74,35,0,unknown
8.29,9.7,11.74,5.95,0,0.0,9.29,45,0,school
0.65,4.58,13.45,15.1,0,0.0,29.47,45,0,unknown
7.05,16.36,7.75,21.92,0,6.73,0.33,20,0,unknown
11.34,9.88,2.33,0.2,0,0.0,7.92,40,0,depot
1.44,6.2,17.56,14.54,0,139.81,0.1,30,0,bus_stop
6.94,13.32,8.9,29.93,0,0.0,12.66,20,0,school
7.85,8.98,17.39,17.79,0,0.0,22.56,40,0,traffic_light
1.95,5.72,14.4,19.48,0,0.0,19.07,40,0,traffic_light
10.53,8.91,0.77,4.99,0,0.0,24.22,30,0,bus_stop
17.52,17.25,10.44,14.28,0,275.38,0.89,45,0,depot
10.58,15.28,3.99,11.74,0,0.0,21.65,20,1.49,unknown
6.51,14.34,6.53,15.92,0,34.35,0.43,20,0,unknown
23.33,6.94,10.19,28.79,0,23.83,0.96,20,0,traffic_light
1.08,14.16,8.99,18.9,0,0.0,13.19,20,0,school
1.08,7.24,11.05,24.46,0,51.72,0.44,20,0,unknown
20.15,17.53,10.89,28.27,0,0.0,9.48,40,0,traffic_light
0.08,12.38,15.18,11.34,0,0.0,13.21,40,0,bus_stop
12.72,3.81,10.04,13.14,0,0.0,7.54,50,0,unknown
5.17,1.36,9.92,2.59,0,0.0,20.57,20,3.33,traffic_light
48.77,14.87,63.8,1.64,1,519.58,0.4,40,0,school
0.24,5.43,6.73,22.82,0,0.0,17.09,30,0,traffic_light
32.67,12.99,9.45,21.93,0,0.0,10.73,20,0,unknown
2.83,9.55,9.99,29.07,0,0.0,32.27,35,0,traffic_light
37.45,50.01,49.28,130.49,1,0.0,9.39,20,0,traffic_light
7.75,6.96,14.93,27.39,0,0.0,16.14,45,0,traffic_light
16.02,3.79,13.5,3.73,0,0.0,39.03,45,0,traffic_light
7.61,17.11,8.47,19.94,0,0.0,18.25,40,0,school
7.64,2.31,8.67,28.63,0,0.0,22.91,20,1.27,school
7.45,11.49,15.87,27.03,0,0.0,33.14,50,0,traffic_light
75.77,39.6,20.11,92.06,1,0.0,8.37,20,0,bus_stop
3.58,11.66,5.35,11.57,0,219.85,0.96,50,0,school
0.98,13.21,15.37,23.81,0,0.0,29.99,35,0,traffic_light
7.96,14.82,16.79,26.13,0,0.0,19.24,40,0,school
10.13,1.94,15.86,1.69,0,0.0,24.72,50,0,traffic_light
10.07,12.61,2.92,24.31,0,0.0,12.88,35,0,school
15.39,14.27,15.64,27.82,0,323.65,0.25,20,0,depot
54.46,20.87,45.65,102.42,0,0.0,17.67,20,0,unknown
2.71,5.34,3.85,24.12,0,87.28,0.0,40,0,school
6.87,1.95,4.28,24.3,0,11.77,0.39,45,0,traffic_light
0.17,7.74,15.25,23.88,0,0.0,11.45,20,0,bus_stop
6.32,8.85,15.28,15.02,0,703.15,0.59,45,0,school
5.78,7.88,15.16,3.07,0,25.88,0.17,50,0,traffic_light
2.23,7.25,4.82,14.14,0,0.0,17.85,20,0,depot
2.15,16.03,2.6,10.66,0,11.01,0.57,30,0,traffic_light
1.13,7.37,7.93,8.82,0,0.0,13.9,30,0,traffic_light
9.49,17.54,16.59,17.13,0,0.0,12.09,45,0,traffic_light
0.98,8.59,14.98,28.16,0,0.0,30.71,35,0,school
16.46,14.23,7.65,12.15,0,0.0,20.87,40,0,unknown
4.5,14.0,1.68,15.24,0,0.0,9.95,50,0,traffic_light
7.69,12.84,0.89,14.74,0,0.0,17.06,20,0,school
56.25,88.73,19.1,235.08,1,0.0,9.54,35,0,bus_stop
4.47,13.77,0.14,9.57,0,0.0,19.9,40,0,unknown
4.12,8.4,8.65,14.65,0,0.0,23.31,40,0,unknown
56.49,63.53,42.41,521.45,1,0.0,29.55,35,0,traffic_light
1.4,10.58,15.21,16.91,0,0.0,13.52,40,0,traffic_light
2.06,12.34,6.46,23.09,0,0.0,12.87,45,0,school
11.99,1.46,5.13,1.42,0,18.4,0.15,45,0,traffic_light
9.28,14.63,15.74,29.23,0,0.0,22.97,20,0.49,school
5.54,7.74,12.78,13.35,0,56.11,0.09,45,0,bus_stop
2.01,13.45,2.28,14.89,0,0.0,21.12,40,0,unknown
5.6,11.12,6.48,26.38,0,19.17,0.25,40,0,traffic_light
2.52,11.57,12.93,11.59,0,0.0,7.71,20,0,traffic_light
17.01,15.47,14.08,20.59,0,69.05,0.75,50,0,bus_stop
12.63,7.57,1.68,5.69,0,0.0,23.3,30,0,unknown
12.27,17.88,4.31,21.99,0,0.0,31.79,50,0,traffic_light
20.89,0.4,7.11,10.31,0,0.0,43.73,45,0,school
1.53,15.71,0.24,25.01,0,0.0,15.55,40,0,unknown
5.42,3.08,7.81,12.06,0,0.0,10.12,20,0,unknown
1.19,1.9,8.14,27.01,0,0.0,13.64,35,0,school
12.67,7.19,13.06,16.51,0,0.0,35.02,45,0,traffic_light
3.2,0.4,1.62,13.33,0,0.0,13.92,35,0,bus_stop
10.94,16.78,0.98,27.05,0,0.0,16.72,35,0,traffic_light
0.34,6.21,4.49,24.04,0,0.0,24.88,50,0,bus_stop
7.69,8.32,17.89,6.42,0,0.0,20.01,30,0,school
10.21,17.57,4.04,11.76,0,0.0,36.32,35,1.19,traffic_light
2.77,15.58,4.46,3.69,0,0.0,35.17,40,0,traffic_light
16.66,9.0,4.13,2.47,0,0.0,15.58,20,0,depot
10.11,15.55,4.23,6.48,0,0.0,14.01,45,0,traffic_light
2.94,2.13,2.38,25.03,0,49.32,0.11,50,0,traffic_light
9.44,15.45,5.8,0.85,0,68.71,1.14,35,0,school
18.06,4.95,2.38,10.6,0,7.77,0.9,50,0,unknown
0.35,8.92,13.12,9.3,0,0.0,42.68,50,0,traffic_light
2.1,6.67,8.29,15.72,0,226.47,0.68,40,0,depot
1.17,11.63,0.83,1.96,0,20.36,0.64,20,0,traffic_light
